step,episode,episode_return,episode_length,seed
421888,1065,500.0,500,1
423936,1066,500.0,500,1
423936,1067,500.0,500,1
423936,1068,500.0,500,1
423936,1069,500.0,500,1
425984,1070,195.0,195,1
425984,1071,500.0,500,1
425984,1072,500.0,500,1
425984,1073,500.0,500,1
428032,1074,500.0,500,1
428032,1075,500.0,500,1
428032,1076,250.0,250,1
428032,1077,402.0,402,1
430080,1078,500.0,500,1
430080,1079,190.0,190,1
430080,1080,500.0,500,1
430080,1081,500.0,500,1
432128,1082,365.0,365,1
432128,1083,372.0,372,1
432128,1084,163.0,163,1
432128,1085,208.0,208,1
432128,1086,328.0,328,1
432128,1087,485.0,485,1
434176,1088,500.0,500,1
434176,1089,500.0,500,1
434176,1090,308.0,308,1
434176,1091,500.0,500,1
436224,1092,424.0,424,1
436224,1093,500.0,500,1
436224,1094,500.0,500,1
436224,1095,500.0,500,1
438272,1096,291.0,291,1
438272,1097,500.0,500,1
438272,1098,500.0,500,1
438272,1099,500.0,500,1
440320,1100,500.0,500,1
440320,1101,339.0,339,1
440320,1102,379.0,379,1
440320,1103,343.0,343,1
440320,1104,278.0,278,1
442368,1105,500.0,500,1
442368,1106,500.0,500,1
442368,1107,241.0,241,1
442368,1108,240.0,240,1
442368,1109,251.0,251,1
444416,1110,500.0,500,1
444416,1111,500.0,500,1
444416,1112,398.0,398,1
444416,1113,500.0,500,1
446464,1114,339.0,339,1
446464,1115,472.0,472,1
446464,1116,500.0,500,1
446464,1117,414.0,414,1
448512,1118,479.0,479,1
448512,1119,500.0,500,1
448512,1120,359.0,359,1
448512,1121,500.0,500,1
450560,1122,500.0,500,1
450560,1123,461.0,461,1
450560,1124,500.0,500,1
450560,1125,500.0,500,1
452608,1126,253.0,253,1
452608,1127,368.0,368,1
452608,1128,402.0,402,1
452608,1129,334.0,334,1
452608,1130,391.0,391,1
454656,1131,500.0,500,1
454656,1132,500.0,500,1
454656,1133,500.0,500,1
454656,1134,500.0,500,1
456704,1135,272.0,272,1
456704,1136,500.0,500,1
456704,1137,500.0,500,1
456704,1138,500.0,500,1
458752,1139,500.0,500,1
458752,1140,500.0,500,1
458752,1141,500.0,500,1
458752,1142,500.0,500,1
460800,1143,500.0,500,1
460800,1144,399.0,399,1
460800,1145,500.0,500,1
460800,1146,500.0,500,1
462848,1147,500.0,500,1
462848,1148,500.0,500,1
462848,1149,500.0,500,1
462848,1150,500.0,500,1
464896,1151,500.0,500,1
464896,1152,500.0,500,1
464896,1153,500.0,500,1
464896,1154,500.0,500,1
466944,1155,500.0,500,1
466944,1156,500.0,500,1
466944,1157,500.0,500,1
466944,1158,500.0,500,1
468992,1159,500.0,500,1
468992,1160,500.0,500,1
468992,1161,500.0,500,1
468992,1162,500.0,500,1
471040,1163,500.0,500,1
471040,1164,500.0,500,1
471040,1165,500.0,500,1
471040,1166,500.0,500,1
473088,1167,500.0,500,1
473088,1168,500.0,500,1
473088,1169,500.0,500,1
473088,1170,500.0,500,1
475136,1171,500.0,500,1
475136,1172,500.0,500,1
475136,1173,368.0,368,1
475136,1174,500.0,500,1
477184,1175,407.0,407,1
477184,1176,500.0,500,1
477184,1177,374.0,374,1
477184,1178,500.0,500,1
479232,1179,390.0,390,1
479232,1180,337.0,337,1
479232,1181,500.0,500,1
479232,1182,401.0,401,1
481280,1183,500.0,500,1
481280,1184,382.0,382,1
481280,1185,392.0,392,1
481280,1186,332.0,332,1
481280,1187,299.0,299,1
483328,1188,340.0,340,1
483328,1189,467.0,467,1
483328,1190,310.0,310,1
483328,1191,416.0,416,1
483328,1192,454.0,454,1
485376,1193,468.0,468,1
485376,1194,356.0,356,1
485376,1195,437.0,437,1
485376,1196,500.0,500,1
487424,1197,500.0,500,1
487424,1198,500.0,500,1
487424,1199,500.0,500,1
487424,1200,500.0,500,1
489472,1201,500.0,500,1
489472,1202,500.0,500,1
489472,1203,500.0,500,1
489472,1204,500.0,500,1
491520,1205,240.0,240,1
491520,1206,500.0,500,1
491520,1207,500.0,500,1
491520,1208,500.0,500,1
493568,1209,500.0,500,1
493568,1210,500.0,500,1
493568,1211,500.0,500,1
493568,1212,500.0,500,1
495616,1213,500.0,500,1
495616,1214,500.0,500,1
495616,1215,500.0,500,1
495616,1216,500.0,500,1
497664,1217,500.0,500,1
497664,1218,500.0,500,1
497664,1219,500.0,500,1
497664,1220,500.0,500,1
499712,1221,500.0,500,1
499712,1222,500.0,500,1
499712,1223,500.0,500,1
499712,1224,500.0,500,1
501760,1225,500.0,500,1
501760,1226,500.0,500,1
501760,1227,500.0,500,1
501760,1228,500.0,500,1
503808,1229,500.0,500,1
503808,1230,500.0,500,1
503808,1231,500.0,500,1
503808,1232,500.0,500,1
505856,1233,500.0,500,1
505856,1234,500.0,500,1
505856,1235,500.0,500,1
505856,1236,500.0,500,1
507904,1237,500.0,500,1
507904,1238,500.0,500,1
507904,1239,500.0,500,1
507904,1240,500.0,500,1
509952,1241,500.0,500,1
509952,1242,500.0,500,1
509952,1243,500.0,500,1
509952,1244,500.0,500,1
512000,1245,500.0,500,1
512000,1246,500.0,500,1
512000,1247,500.0,500,1
512000,1248,500.0,500,1
514048,1249,500.0,500,1
514048,1250,500.0,500,1
514048,1251,500.0,500,1
514048,1252,500.0,500,1
516096,1253,500.0,500,1
516096,1254,500.0,500,1
516096,1255,500.0,500,1
516096,1256,500.0,500,1
518144,1257,500.0,500,1
518144,1258,500.0,500,1
518144,1259,500.0,500,1
518144,1260,500.0,500,1
520192,1261,500.0,500,1
520192,1262,500.0,500,1
520192,1263,500.0,500,1
520192,1264,500.0,500,1
522240,1265,500.0,500,1
522240,1266,500.0,500,1
522240,1267,500.0,500,1
522240,1268,500.0,500,1
524288,1269,500.0,500,1
524288,1270,500.0,500,1
524288,1271,434.0,434,1
524288,1272,500.0,500,1
526336,1273,500.0,500,1
526336,1274,500.0,500,1
526336,1275,500.0,500,1
526336,1276,500.0,500,1
528384,1277,500.0,500,1
528384,1278,500.0,500,1
528384,1279,500.0,500,1
528384,1280,500.0,500,1
530432,1281,500.0,500,1
530432,1282,500.0,500,1
530432,1283,500.0,500,1
530432,1284,500.0,500,1
532480,1285,500.0,500,1
532480,1286,500.0,500,1
532480,1287,500.0,500,1
532480,1288,500.0,500,1
534528,1289,500.0,500,1
534528,1290,500.0,500,1
534528,1291,500.0,500,1
534528,1292,500.0,500,1
536576,1293,500.0,500,1
536576,1294,500.0,500,1
536576,1295,500.0,500,1
536576,1296,500.0,500,1
538624,1297,500.0,500,1
538624,1298,500.0,500,1
538624,1299,500.0,500,1
538624,1300,500.0,500,1
540672,1301,500.0,500,1
540672,1302,500.0,500,1
540672,1303,500.0,500,1
540672,1304,500.0,500,1
542720,1305,425.0,425,1
542720,1306,500.0,500,1
542720,1307,500.0,500,1
542720,1308,461.0,461,1
544768,1309,500.0,500,1
544768,1310,500.0,500,1
544768,1311,500.0,500,1
544768,1312,500.0,500,1
546816,1313,500.0,500,1
546816,1314,500.0,500,1
546816,1315,500.0,500,1
546816,1316,500.0,500,1
548864,1317,500.0,500,1
548864,1318,443.0,443,1
548864,1319,500.0,500,1
548864,1320,500.0,500,1
550912,1321,500.0,500,1
550912,1322,500.0,500,1
550912,1323,500.0,500,1
550912,1324,500.0,500,1
552960,1325,500.0,500,1
552960,1326,500.0,500,1
552960,1327,500.0,500,1
552960,1328,500.0,500,1
555008,1329,500.0,500,1
555008,1330,500.0,500,1
555008,1331,500.0,500,1
555008,1332,500.0,500,1
557056,1333,500.0,500,1
557056,1334,500.0,500,1
557056,1335,459.0,459,1
557056,1336,500.0,500,1
559104,1337,474.0,474,1
559104,1338,500.0,500,1
559104,1339,500.0,500,1
559104,1340,168.0,168,1
561152,1341,500.0,500,1
561152,1342,500.0,500,1
561152,1343,500.0,500,1
561152,1344,476.0,476,1
563200,1345,500.0,500,1
563200,1346,500.0,500,1
563200,1347,500.0,500,1
563200,1348,500.0,500,1
565248,1349,500.0,500,1
565248,1350,500.0,500,1
565248,1351,500.0,500,1
565248,1352,500.0,500,1
567296,1353,500.0,500,1
567296,1354,500.0,500,1
567296,1355,500.0,500,1
567296,1356,500.0,500,1
569344,1357,500.0,500,1
569344,1358,500.0,500,1
569344,1359,500.0,500,1
569344,1360,500.0,500,1
571392,1361,500.0,500,1
571392,1362,500.0,500,1
571392,1363,500.0,500,1
571392,1364,500.0,500,1
573440,1365,500.0,500,1
573440,1366,500.0,500,1
573440,1367,500.0,500,1
573440,1368,500.0,500,1
575488,1369,500.0,500,1
575488,1370,500.0,500,1
575488,1371,500.0,500,1
575488,1372,500.0,500,1
577536,1373,500.0,500,1
577536,1374,308.0,308,1
577536,1375,500.0,500,1
577536,1376,500.0,500,1
579584,1377,500.0,500,1
579584,1378,500.0,500,1
579584,1379,500.0,500,1
579584,1380,500.0,500,1
581632,1381,500.0,500,1
581632,1382,500.0,500,1
581632,1383,500.0,500,1
581632,1384,500.0,500,1
583680,1385,367.0,367,1
583680,1386,397.0,397,1
583680,1387,500.0,500,1
583680,1388,500.0,500,1
585728,1389,500.0,500,1
585728,1390,500.0,500,1
585728,1391,500.0,500,1
585728,1392,500.0,500,1
587776,1393,500.0,500,1
587776,1394,500.0,500,1
587776,1395,500.0,500,1
587776,1396,500.0,500,1
589824,1397,500.0,500,1
589824,1398,500.0,500,1
589824,1399,500.0,500,1
589824,1400,500.0,500,1
591872,1401,170.0,170,1
591872,1402,500.0,500,1
591872,1403,500.0,500,1
591872,1404,500.0,500,1
593920,1405,500.0,500,1
593920,1406,500.0,500,1
593920,1407,500.0,500,1
593920,1408,421.0,421,1
595968,1409,500.0,500,1
595968,1410,500.0,500,1
595968,1411,500.0,500,1
595968,1412,500.0,500,1
598016,1413,500.0,500,1
598016,1414,500.0,500,1
598016,1415,500.0,500,1
598016,1416,500.0,500,1
600064,1417,500.0,500,1
600064,1418,500.0,500,1
600064,1419,500.0,500,1
600064,1420,500.0,500,1
602112,1421,500.0,500,1
602112,1422,500.0,500,1
602112,1423,500.0,500,1
602112,1424,500.0,500,1
604160,1425,500.0,500,1
604160,1426,500.0,500,1
604160,1427,500.0,500,1
604160,1428,500.0,500,1
606208,1429,500.0,500,1
606208,1430,500.0,500,1
606208,1431,192.0,192,1
606208,1432,500.0,500,1
608256,1433,500.0,500,1
608256,1434,500.0,500,1
608256,1435,500.0,500,1
608256,1436,500.0,500,1
610304,1437,500.0,500,1
610304,1438,500.0,500,1
610304,1439,500.0,500,1
610304,1440,500.0,500,1
612352,1441,500.0,500,1
612352,1442,500.0,500,1
612352,1443,500.0,500,1
612352,1444,500.0,500,1
614400,1445,500.0,500,1
614400,1446,500.0,500,1
614400,1447,500.0,500,1
614400,1448,500.0,500,1
616448,1449,500.0,500,1
616448,1450,500.0,500,1
616448,1451,500.0,500,1
616448,1452,500.0,500,1
618496,1453,500.0,500,1
618496,1454,500.0,500,1
618496,1455,500.0,500,1
618496,1456,500.0,500,1
620544,1457,233.0,233,1
620544,1458,500.0,500,1
620544,1459,500.0,500,1
620544,1460,500.0,500,1
622592,1461,500.0,500,1
622592,1462,500.0,500,1
622592,1463,500.0,500,1
622592,1464,487.0,487,1
624640,1465,500.0,500,1
624640,1466,398.0,398,1
624640,1467,500.0,500,1
624640,1468,500.0,500,1
626688,1469,500.0,500,1
626688,1470,500.0,500,1
626688,1471,500.0,500,1
626688,1472,500.0,500,1
628736,1473,500.0,500,1
628736,1474,500.0,500,1
628736,1475,500.0,500,1
628736,1476,500.0,500,1
630784,1477,500.0,500,1
630784,1478,500.0,500,1
630784,1479,500.0,500,1
630784,1480,500.0,500,1
632832,1481,500.0,500,1
632832,1482,500.0,500,1
632832,1483,500.0,500,1
632832,1484,500.0,500,1
634880,1485,500.0,500,1
634880,1486,500.0,500,1
634880,1487,500.0,500,1
634880,1488,500.0,500,1
636928,1489,500.0,500,1
636928,1490,500.0,500,1
636928,1491,500.0,500,1
636928,1492,500.0,500,1
638976,1493,500.0,500,1
638976,1494,500.0,500,1
638976,1495,500.0,500,1
638976,1496,500.0,500,1
641024,1497,500.0,500,1
641024,1498,500.0,500,1
641024,1499,500.0,500,1
641024,1500,500.0,500,1
643072,1501,392.0,392,1
643072,1502,500.0,500,1
643072,1503,500.0,500,1
643072,1504,500.0,500,1
645120,1505,500.0,500,1
645120,1506,500.0,500,1
645120,1507,500.0,500,1
645120,1508,500.0,500,1
647168,1509,500.0,500,1
647168,1510,500.0,500,1
647168,1511,500.0,500,1
647168,1512,500.0,500,1
649216,1513,500.0,500,1
649216,1514,500.0,500,1
649216,1515,500.0,500,1
649216,1516,500.0,500,1
651264,1517,500.0,500,1
651264,1518,500.0,500,1
651264,1519,500.0,500,1
651264,1520,500.0,500,1
653312,1521,500.0,500,1
653312,1522,500.0,500,1
653312,1523,500.0,500,1
653312,1524,500.0,500,1
655360,1525,500.0,500,1
655360,1526,500.0,500,1
655360,1527,500.0,500,1
655360,1528,192.0,192,1
657408,1529,500.0,500,1
657408,1530,500.0,500,1
657408,1531,500.0,500,1
657408,1532,500.0,500,1
659456,1533,500.0,500,1
659456,1534,500.0,500,1
659456,1535,500.0,500,1
659456,1536,500.0,500,1
661504,1537,500.0,500,1
661504,1538,500.0,500,1
661504,1539,500.0,500,1
661504,1540,500.0,500,1
663552,1541,500.0,500,1
663552,1542,500.0,500,1
663552,1543,500.0,500,1
663552,1544,500.0,500,1
665600,1545,500.0,500,1
665600,1546,500.0,500,1
665600,1547,500.0,500,1
665600,1548,500.0,500,1
667648,1549,500.0,500,1
667648,1550,500.0,500,1
667648,1551,500.0,500,1
667648,1552,500.0,500,1
669696,1553,500.0,500,1
669696,1554,500.0,500,1
669696,1555,500.0,500,1
669696,1556,500.0,500,1
671744,1557,500.0,500,1
671744,1558,500.0,500,1
671744,1559,500.0,500,1
671744,1560,500.0,500,1
673792,1561,500.0,500,1
673792,1562,500.0,500,1
673792,1563,500.0,500,1
673792,1564,500.0,500,1
675840,1565,500.0,500,1
675840,1566,500.0,500,1
675840,1567,500.0,500,1
675840,1568,500.0,500,1
677888,1569,500.0,500,1
677888,1570,500.0,500,1
677888,1571,500.0,500,1
677888,1572,500.0,500,1
679936,1573,500.0,500,1
679936,1574,500.0,500,1
679936,1575,500.0,500,1
679936,1576,500.0,500,1
681984,1577,500.0,500,1
681984,1578,500.0,500,1
681984,1579,500.0,500,1
681984,1580,500.0,500,1
684032,1581,500.0,500,1
684032,1582,500.0,500,1
684032,1583,500.0,500,1
684032,1584,500.0,500,1
686080,1585,500.0,500,1
686080,1586,500.0,500,1
686080,1587,500.0,500,1
686080,1588,500.0,500,1
688128,1589,500.0,500,1
688128,1590,500.0,500,1
688128,1591,500.0,500,1
688128,1592,500.0,500,1
690176,1593,500.0,500,1
690176,1594,500.0,500,1
690176,1595,500.0,500,1
690176,1596,500.0,500,1
692224,1597,500.0,500,1
692224,1598,500.0,500,1
692224,1599,500.0,500,1
692224,1600,500.0,500,1
694272,1601,500.0,500,1
694272,1602,500.0,500,1
694272,1603,500.0,500,1
694272,1604,500.0,500,1
696320,1605,500.0,500,1
696320,1606,500.0,500,1
696320,1607,500.0,500,1
696320,1608,500.0,500,1
698368,1609,500.0,500,1
698368,1610,500.0,500,1
698368,1611,500.0,500,1
698368,1612,500.0,500,1
700416,1613,500.0,500,1
700416,1614,500.0,500,1
700416,1615,500.0,500,1
700416,1616,500.0,500,1
702464,1617,500.0,500,1
702464,1618,500.0,500,1
702464,1619,500.0,500,1
702464,1620,500.0,500,1
704512,1621,500.0,500,1
704512,1622,500.0,500,1
704512,1623,500.0,500,1
704512,1624,500.0,500,1
706560,1625,500.0,500,1
706560,1626,500.0,500,1
706560,1627,90.0,90,1
706560,1628,255.0,255,1
706560,1629,500.0,500,1
708608,1630,500.0,500,1
708608,1631,242.0,242,1
708608,1632,459.0,459,1
708608,1633,500.0,500,1
710656,1634,500.0,500,1
710656,1635,500.0,500,1
710656,1636,500.0,500,1
710656,1637,500.0,500,1
712704,1638,500.0,500,1
712704,1639,500.0,500,1
712704,1640,500.0,500,1
712704,1641,500.0,500,1
714752,1642,500.0,500,1
714752,1643,500.0,500,1
714752,1644,500.0,500,1
714752,1645,500.0,500,1
716800,1646,500.0,500,1
716800,1647,500.0,500,1
716800,1648,500.0,500,1
716800,1649,500.0,500,1
718848,1650,500.0,500,1
718848,1651,500.0,500,1
718848,1652,500.0,500,1
718848,1653,500.0,500,1
720896,1654,500.0,500,1
720896,1655,500.0,500,1
720896,1656,500.0,500,1
720896,1657,500.0,500,1
722944,1658,500.0,500,1
722944,1659,500.0,500,1
722944,1660,500.0,500,1
722944,1661,500.0,500,1
724992,1662,500.0,500,1
724992,1663,500.0,500,1
724992,1664,500.0,500,1
724992,1665,500.0,500,1
727040,1666,500.0,500,1
727040,1667,500.0,500,1
727040,1668,500.0,500,1
727040,1669,65.0,65,1
729088,1670,500.0,500,1
729088,1671,79.0,79,1
729088,1672,500.0,500,1
729088,1673,500.0,500,1
731136,1674,225.0,225,1
731136,1675,500.0,500,1
731136,1676,500.0,500,1
731136,1677,500.0,500,1
733184,1678,500.0,500,1
733184,1679,500.0,500,1
733184,1680,500.0,500,1
733184,1681,82.0,82,1
735232,1682,500.0,500,1
735232,1683,500.0,500,1
735232,1684,500.0,500,1
735232,1685,500.0,500,1
737280,1686,500.0,500,1
737280,1687,500.0,500,1
737280,1688,500.0,500,1
737280,1689,500.0,500,1
739328,1690,500.0,500,1
739328,1691,500.0,500,1
739328,1692,500.0,500,1
739328,1693,500.0,500,1
741376,1694,500.0,500,1
741376,1695,500.0,500,1
741376,1696,500.0,500,1
741376,1697,500.0,500,1
743424,1698,500.0,500,1
743424,1699,500.0,500,1
743424,1700,500.0,500,1
743424,1701,500.0,500,1
745472,1702,500.0,500,1
745472,1703,500.0,500,1
745472,1704,500.0,500,1
745472,1705,75.0,75,1
747520,1706,500.0,500,1
747520,1707,500.0,500,1
747520,1708,500.0,500,1
747520,1709,486.0,486,1
749568,1710,500.0,500,1
749568,1711,500.0,500,1
749568,1712,500.0,500,1
749568,1713,500.0,500,1
751616,1714,500.0,500,1
751616,1715,500.0,500,1
751616,1716,500.0,500,1
751616,1717,500.0,500,1
753664,1718,500.0,500,1
753664,1719,500.0,500,1
753664,1720,500.0,500,1
753664,1721,500.0,500,1
755712,1722,500.0,500,1
755712,1723,500.0,500,1
755712,1724,500.0,500,1
755712,1725,500.0,500,1
757760,1726,500.0,500,1
757760,1727,500.0,500,1
757760,1728,500.0,500,1
757760,1729,500.0,500,1
759808,1730,500.0,500,1
759808,1731,500.0,500,1
759808,1732,500.0,500,1
759808,1733,458.0,458,1
761856,1734,500.0,500,1
761856,1735,500.0,500,1
761856,1736,500.0,500,1
761856,1737,500.0,500,1
763904,1738,500.0,500,1
763904,1739,500.0,500,1
763904,1740,23.0,23,1
763904,1741,500.0,500,1
763904,1742,500.0,500,1
765952,1743,500.0,500,1
765952,1744,500.0,500,1
765952,1745,500.0,500,1
765952,1746,500.0,500,1
768000,1747,500.0,500,1
768000,1748,500.0,500,1
768000,1749,500.0,500,1
768000,1750,500.0,500,1
770048,1751,500.0,500,1
770048,1752,500.0,500,1
770048,1753,500.0,500,1
770048,1754,500.0,500,1
772096,1755,500.0,500,1
772096,1756,500.0,500,1
772096,1757,500.0,500,1
772096,1758,500.0,500,1
774144,1759,500.0,500,1
774144,1760,500.0,500,1
774144,1761,500.0,500,1
774144,1762,448.0,448,1
776192,1763,500.0,500,1
776192,1764,500.0,500,1
776192,1765,500.0,500,1
776192,1766,500.0,500,1
778240,1767,500.0,500,1
778240,1768,344.0,344,1
778240,1769,500.0,500,1
778240,1770,500.0,500,1
778240,1771,158.0,158,1
780288,1772,500.0,500,1
780288,1773,500.0,500,1
780288,1774,500.0,500,1
780288,1775,500.0,500,1
782336,1776,500.0,500,1
782336,1777,500.0,500,1
782336,1778,500.0,500,1
782336,1779,356.0,356,1
784384,1780,500.0,500,1
784384,1781,500.0,500,1
784384,1782,500.0,500,1
784384,1783,500.0,500,1
786432,1784,500.0,500,1
786432,1785,500.0,500,1
786432,1786,500.0,500,1
786432,1787,500.0,500,1
788480,1788,140.0,140,1
788480,1789,500.0,500,1
788480,1790,500.0,500,1
788480,1791,27.0,27,1
788480,1792,500.0,500,1
790528,1793,500.0,500,1
790528,1794,500.0,500,1
790528,1795,500.0,500,1
790528,1796,500.0,500,1
792576,1797,500.0,500,1
792576,1798,500.0,500,1
792576,1799,387.0,387,1
792576,1800,374.0,374,1
794624,1801,500.0,500,1
794624,1802,500.0,500,1
794624,1803,198.0,198,1
794624,1804,500.0,500,1
796672,1805,500.0,500,1
796672,1806,500.0,500,1
796672,1807,500.0,500,1
796672,1808,500.0,500,1
798720,1809,500.0,500,1
798720,1810,500.0,500,1
798720,1811,500.0,500,1
798720,1812,500.0,500,1
800768,1813,500.0,500,1
800768,1814,500.0,500,1
800768,1815,500.0,500,1
800768,1816,500.0,500,1
802816,1817,500.0,500,1
802816,1818,500.0,500,1
802816,1819,500.0,500,1
802816,1820,500.0,500,1
804864,1821,500.0,500,1
804864,1822,500.0,500,1
804864,1823,500.0,500,1
804864,1824,500.0,500,1
806912,1825,500.0,500,1
806912,1826,500.0,500,1
806912,1827,500.0,500,1
806912,1828,500.0,500,1
808960,1829,256.0,256,1
808960,1830,500.0,500,1
808960,1831,442.0,442,1
808960,1832,391.0,391,1
811008,1833,500.0,500,1
811008,1834,500.0,500,1
811008,1835,500.0,500,1
811008,1836,500.0,500,1
813056,1837,500.0,500,1
813056,1838,500.0,500,1
813056,1839,22.0,22,1
813056,1840,277.0,277,1
813056,1841,500.0,500,1
815104,1842,280.0,280,1
815104,1843,500.0,500,1
815104,1844,169.0,169,1
815104,1845,500.0,500,1
815104,1846,500.0,500,1
817152,1847,500.0,500,1
817152,1848,500.0,500,1
817152,1849,500.0,500,1
817152,1850,500.0,500,1
819200,1851,500.0,500,1
819200,1852,500.0,500,1
819200,1853,500.0,500,1
819200,1854,500.0,500,1
821248,1855,500.0,500,1
821248,1856,500.0,500,1
821248,1857,500.0,500,1
821248,1858,500.0,500,1
823296,1859,500.0,500,1
823296,1860,500.0,500,1
823296,1861,500.0,500,1
823296,1862,500.0,500,1
825344,1863,500.0,500,1
825344,1864,500.0,500,1
825344,1865,500.0,500,1
825344,1866,500.0,500,1
827392,1867,500.0,500,1
827392,1868,500.0,500,1
827392,1869,500.0,500,1
827392,1870,500.0,500,1
829440,1871,500.0,500,1
829440,1872,500.0,500,1
829440,1873,500.0,500,1
829440,1874,500.0,500,1
831488,1875,500.0,500,1
831488,1876,500.0,500,1
831488,1877,500.0,500,1
831488,1878,500.0,500,1
833536,1879,500.0,500,1
833536,1880,500.0,500,1
833536,1881,500.0,500,1
833536,1882,500.0,500,1
835584,1883,500.0,500,1
835584,1884,500.0,500,1
835584,1885,500.0,500,1
835584,1886,500.0,500,1
837632,1887,500.0,500,1
837632,1888,500.0,500,1
837632,1889,500.0,500,1
837632,1890,500.0,500,1
839680,1891,500.0,500,1
839680,1892,500.0,500,1
839680,1893,500.0,500,1
839680,1894,500.0,500,1
841728,1895,500.0,500,1
841728,1896,500.0,500,1
841728,1897,500.0,500,1
841728,1898,500.0,500,1
843776,1899,500.0,500,1
843776,1900,500.0,500,1
843776,1901,500.0,500,1
843776,1902,481.0,481,1
845824,1903,500.0,500,1
845824,1904,500.0,500,1
845824,1905,500.0,500,1
845824,1906,500.0,500,1
847872,1907,500.0,500,1
847872,1908,500.0,500,1
847872,1909,500.0,500,1
847872,1910,500.0,500,1
849920,1911,500.0,500,1
849920,1912,500.0,500,1
849920,1913,500.0,500,1
849920,1914,500.0,500,1
851968,1915,500.0,500,1
851968,1916,500.0,500,1
851968,1917,500.0,500,1
851968,1918,500.0,500,1
854016,1919,500.0,500,1
854016,1920,500.0,500,1
854016,1921,500.0,500,1
854016,1922,500.0,500,1
856064,1923,233.0,233,1
856064,1924,500.0,500,1
856064,1925,500.0,500,1
856064,1926,500.0,500,1
858112,1927,500.0,500,1
858112,1928,500.0,500,1
858112,1929,500.0,500,1
858112,1930,500.0,500,1
860160,1931,500.0,500,1
860160,1932,500.0,500,1
860160,1933,500.0,500,1
860160,1934,500.0,500,1
862208,1935,500.0,500,1
862208,1936,500.0,500,1
862208,1937,500.0,500,1
862208,1938,500.0,500,1
864256,1939,500.0,500,1
864256,1940,500.0,500,1
864256,1941,500.0,500,1
864256,1942,500.0,500,1
866304,1943,500.0,500,1
866304,1944,500.0,500,1
866304,1945,500.0,500,1
866304,1946,500.0,500,1
868352,1947,500.0,500,1
868352,1948,500.0,500,1
868352,1949,500.0,500,1
868352,1950,500.0,500,1
870400,1951,500.0,500,1
870400,1952,500.0,500,1
870400,1953,500.0,500,1
870400,1954,500.0,500,1
872448,1955,500.0,500,1
872448,1956,500.0,500,1
872448,1957,500.0,500,1
872448,1958,500.0,500,1
874496,1959,500.0,500,1
874496,1960,500.0,500,1
874496,1961,500.0,500,1
874496,1962,500.0,500,1
876544,1963,500.0,500,1
876544,1964,500.0,500,1
876544,1965,500.0,500,1
876544,1966,500.0,500,1
878592,1967,500.0,500,1
878592,1968,500.0,500,1
878592,1969,500.0,500,1
878592,1970,500.0,500,1
880640,1971,500.0,500,1
880640,1972,500.0,500,1
880640,1973,500.0,500,1
880640,1974,500.0,500,1
882688,1975,500.0,500,1
882688,1976,500.0,500,1
882688,1977,500.0,500,1
882688,1978,500.0,500,1
884736,1979,500.0,500,1
884736,1980,500.0,500,1
884736,1981,500.0,500,1
884736,1982,500.0,500,1
886784,1983,500.0,500,1
886784,1984,500.0,500,1
886784,1985,500.0,500,1
886784,1986,500.0,500,1
888832,1987,500.0,500,1
888832,1988,500.0,500,1
888832,1989,500.0,500,1
888832,1990,500.0,500,1
890880,1991,500.0,500,1
890880,1992,500.0,500,1
890880,1993,500.0,500,1
890880,1994,500.0,500,1
892928,1995,500.0,500,1
892928,1996,500.0,500,1
892928,1997,500.0,500,1
892928,1998,500.0,500,1
894976,1999,500.0,500,1
894976,2000,500.0,500,1
894976,2001,500.0,500,1
894976,2002,500.0,500,1
897024,2003,500.0,500,1
897024,2004,500.0,500,1
897024,2005,500.0,500,1
897024,2006,500.0,500,1
899072,2007,500.0,500,1
899072,2008,221.0,221,1
899072,2009,500.0,500,1
899072,2010,500.0,500,1
901120,2011,500.0,500,1
901120,2012,500.0,500,1
901120,2013,500.0,500,1
901120,2014,500.0,500,1
903168,2015,500.0,500,1
903168,2016,500.0,500,1
903168,2017,500.0,500,1
903168,2018,500.0,500,1
905216,2019,500.0,500,1
905216,2020,500.0,500,1
905216,2021,500.0,500,1
905216,2022,500.0,500,1
907264,2023,500.0,500,1
907264,2024,500.0,500,1
907264,2025,44.0,44,1
907264,2026,500.0,500,1
907264,2027,500.0,500,1
909312,2028,500.0,500,1
909312,2029,500.0,500,1
909312,2030,500.0,500,1
909312,2031,500.0,500,1
911360,2032,500.0,500,1
911360,2033,500.0,500,1
911360,2034,500.0,500,1
911360,2035,500.0,500,1
913408,2036,500.0,500,1
913408,2037,500.0,500,1
913408,2038,500.0,500,1
913408,2039,500.0,500,1
915456,2040,500.0,500,1
915456,2041,500.0,500,1
915456,2042,500.0,500,1
915456,2043,500.0,500,1
917504,2044,500.0,500,1
917504,2045,500.0,500,1
917504,2046,500.0,500,1
917504,2047,500.0,500,1
919552,2048,500.0,500,1
919552,2049,500.0,500,1
919552,2050,500.0,500,1
919552,2051,399.0,399,1
921600,2052,500.0,500,1
921600,2053,319.0,319,1
921600,2054,500.0,500,1
921600,2055,500.0,500,1
923648,2056,500.0,500,1
923648,2057,52.0,52,1
923648,2058,500.0,500,1
923648,2059,500.0,500,1
925696,2060,500.0,500,1
925696,2061,500.0,500,1
925696,2062,68.0,68,1
